Time,Humidity,Temperature,Voltage
2019-10-09 05:45:54.966364,31.700000762939453,-4.199999809265137,11.848
2019-10-09 05:55:55.595582,31.700000762939453,-4.199999809265137,11.844
2019-10-09 06:05:56.224952,34.0,-3.9000000953674316,11.844
2019-10-09 06:15:56.854086,36.70000076293945,-3.5,11.836
2019-10-09 06:25:57.403461,38.900001525878906,-3.200000047683716,11.836
2019-10-09 06:35:58.032579,39.79999923706055,-2.700000047683716,11.832
2019-10-09 06:45:58.661501,30.0,-2.5,11.824
2019-10-09 06:55:59.290396,23.299999237060547,-2.799999952316284,11.82
2019-10-09 07:05:59.919443,20.200000762939453,-3.4000000953674316,11.816
2019-10-09 07:16:00.548688,24.399999618530273,-3.9000000953674316,11.812
2019-10-09 07:26:01.177945,27.100000381469727,-4.199999809265137,11.804
2019-10-09 07:36:04.327058,32.400001525878906,-4.199999809265137,11.804
2019-10-09 07:46:04.956311,32.400001525878906,-4.199999809265137,11.8
2019-10-09 07:56:05.585398,34.70000076293945,-4.0,11.792
2019-10-09 08:06:06.214727,36.70000076293945,-3.700000047683716,11.788
2019-10-09 08:16:06.843898,27.299999237060547,-3.5999999046325684,11.78
2019-10-09 08:26:07.473187,26.799999237060547,-3.9000000953674316,11.78
2019-10-09 08:36:08.102425,22.200000762939453,-4.400000095367432,11.772
2019-10-09 08:46:08.731354,21.399999618530273,-5.0,11.764
2019-10-09 08:56:09.360209,26.5,-5.400000095367432,11.76
2019-10-09 09:06:09.925171,58.0,-4.900000095367432,11.76
2019-10-09 09:16:10.554556,73.5,-1.399999976158142,11.76
2019-10-09 09:26:11.183820,69.9000015258789,2.0999999046325684,11.756
