Time,Humidity,Temperature,Voltage,FanStatus
2019-10-02 05:05:57.156338,54.599998474121094,31.399999618530273,12.62,0
2019-10-02 05:15:57.784089,54.599998474121094,31.399999618530273,12.60,0
2019-10-02 05:25:58.411852,54.70000076293945,31.399999618530273,12.62,0
2019-10-02 05:35:59.037947,54.599998474121094,31.399999618530273,12.62,0
2019-10-02 05:45:59.665654,54.5,31.399999618530273,12.60,0
2019-10-02 05:56:00.266240,54.599998474121094,31.399999618530273,12.62,0
2019-10-02 06:06:00.893978,54.599998474121094,31.399999618530273,12.62,0
2019-10-02 06:16:01.433066,54.70000076293945,31.399999618530273,12.60,0
2019-10-02 06:26:02.060726,54.900001525878906,31.399999618530273,12.62,0
2019-10-02 06:36:02.635414,55.0,31.399999618530273,12.62,0
2019-10-02 06:46:03.196048,55.20000076293945,31.5,12.60,0
